player_name,pop_per_turn
Careful,8.109452736318408
CoastClear,9.651741293532337
Cooperator,10.278606965174129
NceBitten: 5,10.318407960199005
Random: 0.8,8.034825870646767
Tit For 2 Tats,6.447761194029851
