,key_0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,Careful,1,1.0227272727272727,1.0,0.9545454545454546,0.8636363636363636,0.7772727272727272,0.7045454545454546,0.6181818181818182,0.6,0.5136363636363637,0.45,0.35,0.2909090909090909,0.22272727272727272,0.19545454545454546,0.13636363636363635,0.09090909090909091,0.05909090909090909,0.031818181818181815,0.01818181818181818,0.01818181818181818,0.00909090909090909,0.0,,,,,,,,,,,,,,
1,CoastClear,1,1.0545454545454545,1.1136363636363635,1.1136363636363635,1.1272727272727272,1.1409090909090909,1.1727272727272726,1.1727272727272726,1.1636363636363636,1.1727272727272726,1.1863636363636363,1.1227272727272728,1.0318181818181817,0.9181818181818182,0.7681818181818182,0.6636363636363637,0.6409090909090909,0.5454545454545454,0.42727272727272725,0.36818181818181817,0.3090909090909091,0.2681818181818182,0.20454545454545456,0.19545454545454546,0.17272727272727273,0.1409090909090909,0.1,0.06818181818181818,0.00909090909090909,0.004545454545454545,0.004545454545454545,0.0,,,,,
2,Cooperator,1,1.0681818181818181,1.1954545454545455,1.3363636363636364,1.4863636363636363,1.5863636363636364,1.7,1.8181818181818181,1.9090909090909092,1.8681818181818182,1.8954545454545455,1.759090909090909,1.5545454545454545,1.4,1.2272727272727273,1.0363636363636364,0.7136363636363636,0.5681818181818182,0.4863636363636364,0.3090909090909091,0.20454545454545456,0.11363636363636363,0.05454545454545454,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.031818181818181815,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,,,,
3,NceBitten: 5,1,1.0636363636363637,1.0954545454545455,1.1363636363636365,1.2181818181818183,1.2863636363636364,1.3227272727272728,1.3727272727272728,1.4136363636363636,1.4363636363636363,1.3863636363636365,1.3954545454545455,1.3227272727272728,1.2272727272727273,0.9863636363636363,0.8454545454545455,0.6954545454545454,0.4590909090909091,0.4,0.30454545454545456,0.22727272727272727,0.22272727272727272,0.17727272727272728,0.12727272727272726,0.1,0.1,0.1,0.07272727272727272,0.05,0.022727272727272728,0.022727272727272728,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
4,Random: 0.8,1,0.9454545454545454,0.9045454545454545,0.8681818181818182,0.8181818181818182,0.8,0.7636363636363637,0.6954545454545454,0.65,0.6136363636363636,0.5772727272727273,0.509090909090909,0.42272727272727273,0.33636363636363636,0.22727272727272727,0.18181818181818182,0.12727272727272726,0.1,0.05909090909090909,0.05,0.04090909090909091,0.031818181818181815,0.01818181818181818,0.01818181818181818,0.013636363636363636,0.01818181818181818,,,,,,,,,,,
5,Tit For 2 Tats,1,0.8454545454545455,0.6909090909090909,0.5909090909090909,0.4863636363636364,0.4090909090909091,0.33636363636363636,0.29545454545454547,0.23636363636363636,0.20454545454545456,0.15,0.12727272727272726,0.09545454545454546,0.06818181818181818,0.031818181818181815,0.02727272727272727,0.022727272727272728,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.01818181818181818,0.00909090909090909,0.00909090909090909,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.01818181818181818,0.01818181818181818,0.022727272727272728,,,,,,,,
