time,type,player_name,pop_per_turn
2023-03-21 20:14:44.020327,trader,Careful,[1, 1, 1, 0]
2023-03-21 20:14:44.020331,trader,Random: 0.8,[1, 1, 2, 3, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6]
2023-03-21 20:14:44.020338,trader,NceBitten: 5,[1, 0]
2023-03-21 20:14:44.020341,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:14:44.020347,regulator,SuspiciousForgiving,[1, 1, 1, 1, 0]
2023-03-21 20:14:44.020350,regulator,SuspiciousGrudge,[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2023-03-21 20:14:44.020357,regulator,Random: 0.2,[1, 0]
2023-03-21 20:14:44.020360,regulator,Grudge,[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]
2023-03-21 20:14:44.020367,regulator,BudgetStretcher,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:24:41.850339,trader,Cooperator,[1, 1, 2, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]
2023-03-21 20:24:41.850350,trader,CoastClear,[1, 1, 0]
2023-03-21 20:24:41.850353,trader,Careful,[1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:24:41.850358,trader,Random: 0.8,[1, 1, 1, 0]
2023-03-21 20:24:41.850361,trader,NceBitten: 5,[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
2023-03-21 20:24:41.850367,trader,Tit For 2 Tats,[1, 0]
2023-03-21 20:24:41.850369,regulator,SuspiciousForgiving,[1, 1, 1, 0]
2023-03-21 20:24:41.850372,regulator,SuspiciousGrudge,[1, 1, 2, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5]
2023-03-21 20:24:41.850378,regulator,Random: 0.2,[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:24:41.850383,regulator,Grudge,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:24:41.850387,regulator,BudgetStretcher,[1, 1, 0]
2023-03-21 20:31:53.601943,trader,Cooperator,[1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 6]
2023-03-21 20:31:53.601953,trader,CoastClear,[1, 1, 1, 0]
2023-03-21 20:31:53.601957,trader,Careful,[1, 0]
2023-03-21 20:31:53.601980,trader,Random: 0.8,[1, 2, 2, 3, 3, 2, 3, 2, 2, 1, 0]
2023-03-21 20:31:53.601985,trader,NceBitten: 5,[1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:31:53.602004,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:31:53.602009,regulator,SuspiciousForgiving,[1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:31:53.602013,regulator,SuspiciousGrudge,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:31:53.602018,regulator,Random: 0.2,[1, 1, 1, 0]
2023-03-21 20:31:53.602021,regulator,Grudge,[1, 1, 1, 2, 3, 3, 4, 4, 4, 4, 4, 5]
2023-03-21 20:31:53.602026,regulator,BudgetStretcher,[1, 1, 1, 1, 0]
2023-03-21 20:38:04.544931,trader,Cooperator,[1, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5]
2023-03-21 20:38:04.544941,trader,CoastClear,[1, 0]
2023-03-21 20:38:04.544944,trader,Careful,[1, 1, 0]
2023-03-21 20:38:04.544947,trader,Random: 0.8,[1, 1, 1, 1, 0]
2023-03-21 20:38:04.544950,trader,NceBitten: 5,[1, 1, 1, 1, 1, 1, 1, 0]
2023-03-21 20:38:04.544954,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2023-03-21 20:38:04.544959,regulator,SuspiciousForgiving,[1, 2, 3, 4, 4, 5, 5, 5, 5, 5, 5]
2023-03-21 20:38:04.544964,regulator,SuspiciousGrudge,[1, 0]
2023-03-21 20:38:04.544967,regulator,Random: 0.2,[1, 1, 0]
2023-03-21 20:38:04.544969,regulator,Grudge,[1, 1, 1, 0]
2023-03-21 20:38:04.544972,regulator,BudgetStretcher,[1, 1, 1, 1, 1, 0]
2023-03-22 16:44:39.348291,trader,Cooperator,[1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 3, 4, 5, 6]
2023-03-22 16:44:39.348303,trader,CoastClear,[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 0]
2023-03-22 16:44:39.348311,trader,Careful,[1, 1, 1, 1, 1, 1, 0]
2023-03-22 16:44:39.348315,trader,Random: 0.8,[1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 4, 3, 3, 2, 2, 2, 2, 2, 1, 0]
2023-03-22 16:44:39.348323,trader,NceBitten: 5,[1, 0]
2023-03-22 16:44:39.348326,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 16:44:39.348331,regulator,SuspiciousForgiving,[1, 1, 1, 1, 1, 0]
2023-03-22 16:44:39.348335,regulator,SuspiciousGrudge,[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 5, 5, 5, 5, 5]
2023-03-22 16:44:39.348343,regulator,Random: 0.2,[1, 1, 1, 0]
2023-03-22 16:44:39.348346,regulator,Grudge,[1, 2, 2, 2, 3, 4, 4, 4, 4, 4, 3, 3, 2, 1, 0]
2023-03-22 16:44:39.348352,regulator,BudgetStretcher,[1, 0]
2023-03-22 16:51:14.518890,trader,Cooperator,[1, 2, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5]
2023-03-22 16:51:14.518900,trader,CoastClear,[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1]
2023-03-22 16:51:14.518906,trader,Careful,[1, 1, 1, 0]
2023-03-22 16:51:14.518909,trader,Random: 0.8,[1, 1, 0]
2023-03-22 16:51:14.518912,trader,NceBitten: 5,[1, 0]
2023-03-22 16:51:14.518914,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 16:51:14.518919,regulator,SuspiciousForgiving,[1, 1, 1, 1, 1, 0]
2023-03-22 16:51:14.518923,regulator,SuspiciousGrudge,[1, 1, 0]
2023-03-22 16:51:14.518926,regulator,Random: 0.2,[1, 1, 1, 1, 1, 1, 0]
2023-03-22 16:51:14.518930,regulator,Grudge,[1, 2, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5]
2023-03-22 16:51:14.518935,regulator,BudgetStretcher,[1, 0]
2023-03-22 17:00:17.046994,trader,Cooperator,[1, 1, 0]
2023-03-22 17:00:17.047001,trader,CoastClear,[1, 1, 1, 1, 1, 2, 3, 4, 4, 3, 3, 2, 1, 1, 1, 0]
2023-03-22 17:00:17.047028,trader,Careful,[1, 1, 2, 1, 1, 1, 0]
2023-03-22 17:00:17.047033,trader,Random: 0.8,[1, 1, 1, 2, 3, 2, 2, 2, 2, 3, 3, 4, 5, 5, 5, 6]
2023-03-22 17:00:17.047052,trader,NceBitten: 5,[1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:00:17.047057,trader,Tit For 2 Tats,[1, 1, 1, 1, 0]
2023-03-22 17:00:17.047061,regulator,SuspiciousForgiving,[1, 1, 0]
2023-03-22 17:00:17.047064,regulator,SuspiciousGrudge,[1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 5, 5]
2023-03-22 17:00:17.047070,regulator,Random: 0.2,[1, 1, 1, 1, 0]
2023-03-22 17:00:17.047073,regulator,Grudge,[1, 0]
2023-03-22 17:00:17.047076,regulator,BudgetStretcher,[1, 2, 3, 3, 4, 3, 3, 2, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:08:04.004419,trader,Cooperator,[1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:08:04.004427,trader,CoastClear,[1, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5]
2023-03-22 17:08:04.004433,trader,Careful,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:08:04.004439,trader,Random: 0.8,[1, 0]
2023-03-22 17:08:04.004442,trader,NceBitten: 5,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2023-03-22 17:08:04.004448,trader,Tit For 2 Tats,[1, 1, 0]
2023-03-22 17:08:04.004451,regulator,SuspiciousForgiving,[1, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5]
2023-03-22 17:08:04.004457,regulator,SuspiciousGrudge,[1, 0]
2023-03-22 17:08:04.004460,regulator,Random: 0.2,[1, 1, 0]
2023-03-22 17:08:04.004463,regulator,Grudge,[1, 1, 1, 1, 0]
2023-03-22 17:08:04.004466,regulator,BudgetStretcher,[1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:13:06.385557,trader,Cooperator,[1, 2, 3, 4, 4, 4, 4, 5, 6]
2023-03-22 17:13:06.385566,trader,CoastClear,[1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:13:06.385571,trader,Careful,[1, 1, 1, 0]
2023-03-22 17:13:06.385574,trader,Random: 0.8,[1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:13:06.385578,trader,NceBitten: 5,[1, 1, 0]
2023-03-22 17:13:06.385581,trader,Tit For 2 Tats,[1, 0]
2023-03-22 17:13:06.385583,regulator,SuspiciousForgiving,[1, 2, 3, 4, 5, 5, 5, 5, 5]
2023-03-22 17:13:06.385588,regulator,SuspiciousGrudge,[1, 1, 0]
2023-03-22 17:13:06.385591,regulator,Random: 0.2,[1, 1, 1, 1, 0]
2023-03-22 17:13:06.385594,regulator,Grudge,[1, 0]
2023-03-22 17:13:06.385597,regulator,BudgetStretcher,[1, 1, 1, 0]
2023-03-22 17:20:35.403242,trader,Cooperator,[1, 1, 1, 0]
2023-03-22 17:20:35.403249,trader,CoastClear,[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 5]
2023-03-22 17:20:35.403256,trader,Careful,[1, 1, 1, 2, 2, 2, 1, 1, 1, 0]
2023-03-22 17:20:35.403261,trader,Random: 0.8,[1, 0]
2023-03-22 17:20:35.403263,trader,NceBitten: 5,[1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 1, 1]
2023-03-22 17:20:35.403269,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:20:35.403274,regulator,SuspiciousForgiving,[1, 1, 2, 2, 1, 0]
2023-03-22 17:20:35.403278,regulator,SuspiciousGrudge,[1, 0]
2023-03-22 17:20:35.403280,regulator,Random: 0.2,[1, 1, 0]
2023-03-22 17:20:35.403283,regulator,Grudge,[1, 2, 2, 2, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5]
2023-03-22 17:20:35.403289,regulator,BudgetStretcher,[1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:31:36.395685,trader,Cooperator,[1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:31:36.395693,trader,CoastClear,[1, 1, 2, 3, 4, 4, 5, 4, 3, 2, 1, 1, 1, 1, 0]
2023-03-22 17:31:36.395699,trader,Careful,[1, 1, 0]
2023-03-22 17:31:36.395702,trader,Random: 0.8,[1, 1, 1, 0]
2023-03-22 17:31:36.395705,trader,NceBitten: 5,[1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 5, 5, 5, 6, 6, 6, 6]
2023-03-22 17:31:36.395730,trader,Tit For 2 Tats,[1, 1, 1, 1, 0]
2023-03-22 17:31:36.395734,regulator,SuspiciousForgiving,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:31:36.395754,regulator,SuspiciousGrudge,[1, 1, 2, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5]
2023-03-22 17:31:36.395761,regulator,Random: 0.2,[1, 1, 0]
2023-03-22 17:31:36.395764,regulator,Grudge,[1, 1, 1, 0]
2023-03-22 17:31:36.395767,regulator,BudgetStretcher,[1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:40:18.023127,trader,Cooperator,[1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]
2023-03-22 17:40:18.023138,trader,CoastClear,[1, 1, 0]
2023-03-22 17:40:18.023141,trader,Careful,[1, 0]
2023-03-22 17:40:18.023144,trader,Random: 0.8,[1, 2, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5]
2023-03-22 17:40:18.023150,trader,NceBitten: 5,[1, 1, 1, 1, 0]
2023-03-22 17:40:18.023154,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 0]
2023-03-22 17:40:18.023158,regulator,SuspiciousForgiving,[1, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5]
2023-03-22 17:40:18.023164,regulator,SuspiciousGrudge,[1, 1, 1, 1, 1, 0]
2023-03-22 17:40:18.023168,regulator,Random: 0.2,[1, 1, 0]
2023-03-22 17:40:18.023171,regulator,Grudge,[1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:40:18.023175,regulator,BudgetStretcher,[1, 1, 1, 0]
2023-03-22 17:50:49.918239,trader,Cooperator,[1, 1, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6]
2023-03-22 17:50:49.918250,trader,CoastClear,[1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:50:49.918255,trader,Careful,[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 17:50:49.918260,trader,Random: 0.8,[1, 2, 2, 2, 1, 1, 0]
2023-03-22 17:50:49.918263,trader,NceBitten: 5,[1, 0]
2023-03-22 17:50:49.918266,trader,Tit For 2 Tats,[1, 1, 1, 0]
2023-03-22 17:50:49.918269,regulator,SuspiciousForgiving,[1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1]
2023-03-22 17:50:49.918276,regulator,SuspiciousGrudge,[1, 2, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]
2023-03-22 17:50:49.918282,regulator,Random: 0.2,[1, 1, 1, 0]
2023-03-22 17:50:49.918285,regulator,Grudge,[1, 0]
2023-03-22 17:50:49.918287,regulator,BudgetStretcher,[1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 18:04:18.783093,trader,Cooperator,[1, 0]
2023-03-22 18:04:18.783099,trader,CoastClear,[1, 1, 1, 0]
2023-03-22 18:04:18.783103,trader,Careful,[1, 2, 2, 2, 1, 0]
2023-03-22 18:04:18.783107,trader,Random: 0.8,[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 0]
2023-03-22 18:04:18.783114,trader,NceBitten: 5,[1, 1, 1, 1, 2, 3, 3, 2, 3, 3, 3, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6]
2023-03-22 18:04:18.783123,trader,Tit For 2 Tats,[1, 1, 1, 1, 1, 1, 1, 1, 0]
2023-03-22 18:04:18.783127,regulator,SuspiciousForgiving,[1, 1, 1, 1, 1, 0]
2023-03-22 18:04:18.783131,regulator,SuspiciousGrudge,[1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
2023-03-22 18:04:18.783140,regulator,Random: 0.2,[1, 0]
