player_name,pop_per_turn
Careful,8.036363636363637
CoastClear,9.9
Cooperator,10.177272727272728
NceBitten: 5,10.25909090909091
Random: 0.8,7.918181818181818
Tit For 2 Tats,6.513636363636364
